Count,File Name,Type,District,ID,_1_XY,_2_XY,_3_XY,_4_XY,Position X,Position Y
1,District 5 Omega,Exclusive,?,"-2080, 5776","-2064, 5760","-2064, 5792","-2096, 5792","-2096, 5760",-2080.0000,5776.0000
1,District 5 Omega,Exclusive,?,"-2112, 4144","-2096, 4160","-2096, 4128","-2128, 4128","-2128, 4160",-2112.0000,4144.0000
1,District 5 Omega,Exclusive,?,"-2112, 4176","-2096, 4192","-2096, 4160","-2128, 4160","-2128, 4192",-2112.0000,4176.0000
1,District 5 Omega,Exclusive,?,"-2112, 4208","-2096, 4224","-2096, 4192","-2128, 4192","-2128, 4224",-2112.0000,4208.0000
1,District 5 Omega,Exclusive,?,"-2112, 5712","-2096, 5696","-2096, 5728","-2128, 5728","-2128, 5696",-2112.0000,5712.0000
1,District 5 Omega,Exclusive,?,"-2112, 5744","-2096, 5728","-2096, 5760","-2128, 5760","-2128, 5728",-2112.0000,5744.0000
1,District 5 Omega,Exclusive,?,"-2112, 5776","-2096, 5760","-2096, 5792","-2128, 5792","-2128, 5760",-2112.0000,5776.0000
1,District 5 Omega,Exclusive,?,"-2608, 2336","-2624, 2352","-2624, 2320","-2592, 2320","-2592, 2352",-2608.0000,2336.0000
1,District 5 Omega,Exclusive,?,"-2608, 2368","-2624, 2384","-2624, 2352","-2592, 2352","-2592, 2384",-2608.0000,2368.0000
1,District 5 Omega,Exclusive,?,"-2608, 2400","-2624, 2416","-2624, 2384","-2592, 2384","-2592, 2416",-2608.0000,2400.0000
1,District 5 Omega,Exclusive,?,"-2640, 2336","-2656, 2352","-2656, 2320","-2624, 2320","-2624, 2352",-2640.0000,2336.0000
1,District 5 Omega,Exclusive,?,"-2640, 2400","-2656, 2416","-2656, 2384","-2624, 2384","-2624, 2416",-2640.0000,2400.0000
1,District 5 Omega,Exclusive,?,"-2672, 2336","-2688, 2352","-2688, 2320","-2656, 2320","-2656, 2352",-2672.0000,2336.0000
1,District 5 Omega,Exclusive,?,"-2672, 2368","-2688, 2384","-2688, 2352","-2656, 2352","-2656, 2384",-2672.0000,2368.0000
1,District 5 Omega,Exclusive,?,"-2672, 2400","-2688, 2416","-2688, 2384","-2656, 2384","-2656, 2416",-2672.0000,2400.0000
1,District 5 Omega,Exclusive,?,"-3088, 2336","-3072, 2352","-3072, 2320","-3104, 2320","-3104, 2352",-3088.0000,2336.0000
1,District 5 Omega,Exclusive,?,"-3088, 2368","-3072, 2384","-3072, 2352","-3104, 2352","-3104, 2384",-3088.0000,2368.0000
1,District 5 Omega,Exclusive,?,"-3088, 2400","-3072, 2416","-3072, 2384","-3104, 2384","-3104, 2416",-3088.0000,2400.0000
1,District 5 Omega,Exclusive,?,"-3120, 2336","-3104, 2352","-3104, 2320","-3136, 2320","-3136, 2352",-3120.0000,2336.0000
1,District 5 Omega,Exclusive,?,"-3120, 2400","-3104, 2416","-3104, 2384","-3136, 2384","-3136, 2416",-3120.0000,2400.0000
1,District 5 Omega,Exclusive,?,"-3152, 2336","-3136, 2352","-3136, 2320","-3168, 2320","-3168, 2352",-3152.0000,2336.0000
1,District 5 Omega,Exclusive,?,"-3152, 2368","-3136, 2384","-3136, 2352","-3168, 2352","-3168, 2384",-3152.0000,2368.0000
1,District 5 Omega,Exclusive,?,"-3152, 2400","-3136, 2416","-3136, 2384","-3168, 2384","-3168, 2416",-3152.0000,2400.0000
1,District 5 Omega,Exclusive,?,"-3648, 4142","-3664, 4158","-3664, 4126","-3632, 4126","-3632, 4158",-3648.0000,4142.0000
1,District 5 Omega,Exclusive,?,"-3648, 4174","-3664, 4190","-3664, 4158","-3632, 4158","-3632, 4190",-3648.0000,4174.0000
1,District 5 Omega,Exclusive,?,"-3648, 4206","-3664, 4222","-3664, 4190","-3632, 4190","-3632, 4222",-3648.0000,4206.0000
1,District 5 Omega,Exclusive,?,"-3648, 5714","-3664, 5698","-3664, 5730","-3632, 5730","-3632, 5698",-3648.0000,5714.0000
1,District 5 Omega,Exclusive,?,"-3648, 5746","-3664, 5730","-3664, 5762","-3632, 5762","-3632, 5730",-3648.0000,5746.0000
1,District 5 Omega,Exclusive,?,"-3648, 5778","-3664, 5762","-3664, 5794","-3632, 5794","-3632, 5762",-3648.0000,5778.0000
1,District 5 Omega,Exclusive,?,"-3680, 4142","-3696, 4158","-3696, 4126","-3664, 4126","-3664, 4158",-3680.0000,4142.0000
1,District 5 Omega,Exclusive,?,"-3680, 4206","-3696, 4222","-3696, 4190","-3664, 4190","-3664, 4222",-3680.0000,4206.0000
1,District 5 Omega,Exclusive,?,"-3680, 5714","-3696, 5698","-3696, 5730","-3664, 5730","-3664, 5698",-3680.0000,5714.0000
1,District 5 Omega,Exclusive,?,"-3680, 5778","-3696, 5762","-3696, 5794","-3664, 5794","-3664, 5762",-3680.0000,5778.0000
1,District 5 Omega,Exclusive,?,"-3712, 4142","-3728, 4158","-3728, 4126","-3696, 4126","-3696, 4158",-3712.0000,4142.0000
1,District 5 Omega,Exclusive,?,"-3712, 4174","-3728, 4190","-3728, 4158","-3696, 4158","-3696, 4190",-3712.0000,4174.0000
1,District 5 Omega,Exclusive,?,"-3712, 4206","-3728, 4222","-3728, 4190","-3696, 4190","-3696, 4222",-3712.0000,4206.0000
1,District 5 Omega,Exclusive,?,"-3712, 5714","-3728, 5698","-3728, 5730","-3696, 5730","-3696, 5698",-3712.0000,5714.0000
1,District 5 Omega,Exclusive,?,"-3712, 5746","-3728, 5730","-3728, 5762","-3696, 5762","-3696, 5730",-3712.0000,5746.0000
1,District 5 Omega,Exclusive,?,"-3712, 5778","-3728, 5762","-3728, 5794","-3696, 5794","-3696, 5762",-3712.0000,5778.0000
1,District 5 Omega,Exclusive,?,"-3968, 3792","-3952, 3808","-3952, 3776","-3984, 3776","-3984, 3808",-3968.0000,3792.0000
1,District 5 Omega,Exclusive,?,"-3968, 3824","-3952, 3840","-3952, 3808","-3984, 3808","-3984, 3840",-3968.0000,3824.0000
1,District 5 Omega,Exclusive,?,"-3968, 3856","-3952, 3872","-3952, 3840","-3984, 3840","-3984, 3872",-3968.0000,3856.0000
1,District 5 Omega,Exclusive,?,"-3968, 6064","-3952, 6048","-3952, 6080","-3984, 6080","-3984, 6048",-3968.0000,6064.0000
1,District 5 Omega,Exclusive,?,"-3968, 6096","-3952, 6080","-3952, 6112","-3984, 6112","-3984, 6080",-3968.0000,6096.0000
1,District 5 Omega,Exclusive,?,"-3968, 6128","-3952, 6112","-3952, 6144","-3984, 6144","-3984, 6112",-3968.0000,6128.0000
1,District 5 Omega,Exclusive,?,"-4000, 3792","-3984, 3808","-3984, 3776","-4016, 3776","-4016, 3808",-4000.0000,3792.0000
1,District 5 Omega,Exclusive,?,"-4000, 3856","-3984, 3872","-3984, 3840","-4016, 3840","-4016, 3872",-4000.0000,3856.0000
1,District 5 Omega,Exclusive,?,"-4000, 6064","-3984, 6048","-3984, 6080","-4016, 6080","-4016, 6048",-4000.0000,6064.0000
1,District 5 Omega,Exclusive,?,"-4000, 6128","-3984, 6112","-3984, 6144","-4016, 6144","-4016, 6112",-4000.0000,6128.0000
1,District 5 Omega,Exclusive,?,"-4032, 3792","-4016, 3808","-4016, 3776","-4048, 3776","-4048, 3808",-4032.0000,3792.0000
1,District 5 Omega,Exclusive,?,"-4032, 3824","-4016, 3840","-4016, 3808","-4048, 3808","-4048, 3840",-4032.0000,3824.0000
1,District 5 Omega,Exclusive,?,"-4032, 3856","-4016, 3872","-4016, 3840","-4048, 3840","-4048, 3872",-4032.0000,3856.0000
1,District 5 Omega,Exclusive,?,"-4032, 6064","-4016, 6048","-4016, 6080","-4048, 6080","-4048, 6048",-4032.0000,6064.0000
1,District 5 Omega,Exclusive,?,"-4032, 6096","-4016, 6080","-4016, 6112","-4048, 6112","-4048, 6080",-4032.0000,6096.0000
1,District 5 Omega,Exclusive,?,"-4032, 6128","-4016, 6112","-4016, 6144","-4048, 6144","-4048, 6112",-4032.0000,6128.0000
1,District 5 Omega,Exclusive,?,"-4368, 3072","-4352, 3088","-4352, 3056","-4384, 3056","-4384, 3088",-4368.0000,3072.0000
1,District 5 Omega,Exclusive,?,"-4368, 3104","-4352, 3120","-4352, 3088","-4384, 3088","-4384, 3120",-4368.0000,3104.0000
1,District 5 Omega,Exclusive,?,"-4368, 3136","-4352, 3152","-4352, 3120","-4384, 3120","-4384, 3152",-4368.0000,3136.0000
1,District 5 Omega,Exclusive,?,"-4368, 6784","-4352, 6768","-4352, 6800","-4384, 6800","-4384, 6768",-4368.0000,6784.0000
1,District 5 Omega,Exclusive,?,"-4368, 6816","-4352, 6800","-4352, 6832","-4384, 6832","-4384, 6800",-4368.0000,6816.0000
1,District 5 Omega,Exclusive,?,"-4368, 6848","-4352, 6832","-4352, 6864","-4384, 6864","-4384, 6832",-4368.0000,6848.0000
1,District 5 Omega,Exclusive,?,"-4400, 3072","-4384, 3088","-4384, 3056","-4416, 3056","-4416, 3088",-4400.0000,3072.0000
1,District 5 Omega,Exclusive,?,"-4400, 3136","-4384, 3152","-4384, 3120","-4416, 3120","-4416, 3152",-4400.0000,3136.0000
1,District 5 Omega,Exclusive,?,"-4400, 6784","-4384, 6768","-4384, 6800","-4416, 6800","-4416, 6768",-4400.0000,6784.0000
1,District 5 Omega,Exclusive,?,"-4400, 6848","-4384, 6832","-4384, 6864","-4416, 6864","-4416, 6832",-4400.0000,6848.0000
1,District 5 Omega,Exclusive,?,"-4432, 3072","-4416, 3088","-4416, 3056","-4448, 3056","-4448, 3088",-4432.0000,3072.0000
1,District 5 Omega,Exclusive,?,"-4432, 3104","-4416, 3120","-4416, 3088","-4448, 3088","-4448, 3120",-4432.0000,3104.0000
1,District 5 Omega,Exclusive,?,"-4432, 3136","-4416, 3152","-4416, 3120","-4448, 3120","-4448, 3152",-4432.0000,3136.0000
1,District 5 Omega,Exclusive,?,"-4432, 6784","-4416, 6768","-4416, 6800","-4448, 6800","-4448, 6768",-4432.0000,6784.0000
1,District 5 Omega,Exclusive,?,"-4432, 6816","-4416, 6800","-4416, 6832","-4448, 6832","-4448, 6800",-4432.0000,6816.0000
1,District 5 Omega,Exclusive,?,"-4432, 6848","-4416, 6832","-4416, 6864","-4448, 6864","-4448, 6832",-4432.0000,6848.0000
1,District 5 Omega,Exclusive,?,"-448, 4528","-464, 4544","-464, 4512","-432, 4512","-432, 4544",-448.0000,4528.0000
1,District 5 Omega,Exclusive,?,"-448, 4560","-464, 4576","-464, 4544","-432, 4544","-432, 4576",-448.0000,4560.0000
1,District 5 Omega,Exclusive,?,"-448, 4592","-464, 4608","-464, 4576","-432, 4576","-432, 4608",-448.0000,4592.0000
1,District 5 Omega,Exclusive,?,"-480, 4528","-496, 4544","-496, 4512","-464, 4512","-464, 4544",-480.0000,4528.0000
1,District 5 Omega,Exclusive,?,"-480, 4592","-496, 4608","-496, 4576","-464, 4576","-464, 4608",-480.0000,4592.0000
1,District 5 Omega,Exclusive,?,"-4938, 4928","-4954, 4912","-4954, 4944","-4922, 4944","-4922, 4912",-4938.0000,4928.0000
1,District 5 Omega,Exclusive,?,"-4938, 4960","-4954, 4944","-4954, 4976","-4922, 4976","-4922, 4944",-4938.0000,4960.0000
1,District 5 Omega,Exclusive,?,"-4938, 4992","-4954, 4976","-4954, 5008","-4922, 5008","-4922, 4976",-4938.0000,4992.0000
1,District 5 Omega,Exclusive,?,"-4970, 4928","-4986, 4912","-4986, 4944","-4954, 4944","-4954, 4912",-4970.0000,4928.0000
1,District 5 Omega,Exclusive,?,"-4970, 4992","-4986, 4976","-4986, 5008","-4954, 5008","-4954, 4976",-4970.0000,4992.0000
1,District 5 Omega,Exclusive,?,"-5002, 4928","-5018, 4912","-5018, 4944","-4986, 4944","-4986, 4912",-5002.0000,4928.0000
1,District 5 Omega,Exclusive,?,"-5002, 4960","-5018, 4944","-5018, 4976","-4986, 4976","-4986, 4944",-5002.0000,4960.0000
1,District 5 Omega,Exclusive,?,"-5002, 4992","-5018, 4976","-5018, 5008","-4986, 5008","-4986, 4976",-5002.0000,4992.0000
1,District 5 Omega,Exclusive,?,"-512, 4528","-528, 4544","-528, 4512","-496, 4512","-496, 4544",-512.0000,4528.0000
1,District 5 Omega,Exclusive,?,"-512, 4560","-528, 4576","-528, 4544","-496, 4544","-496, 4576",-512.0000,4560.0000
1,District 5 Omega,Exclusive,?,"-512, 4592","-528, 4608","-528, 4576","-496, 4576","-496, 4608",-512.0000,4592.0000
1,District 5 Omega,Exclusive,?,"-5248, 4528","-5232, 4544","-5232, 4512","-5264, 4512","-5264, 4544",-5248.0000,4528.0000
1,District 5 Omega,Exclusive,?,"-5248, 4560","-5232, 4576","-5232, 4544","-5264, 4544","-5264, 4576",-5248.0000,4560.0000
1,District 5 Omega,Exclusive,?,"-5248, 4592","-5232, 4608","-5232, 4576","-5264, 4576","-5264, 4608",-5248.0000,4592.0000
1,District 5 Omega,Exclusive,?,"-5248, 5328","-5232, 5312","-5232, 5344","-5264, 5344","-5264, 5312",-5248.0000,5328.0000
1,District 5 Omega,Exclusive,?,"-5248, 5360","-5232, 5344","-5232, 5376","-5264, 5376","-5264, 5344",-5248.0000,5360.0000
1,District 5 Omega,Exclusive,?,"-5248, 5392","-5232, 5376","-5232, 5408","-5264, 5408","-5264, 5376",-5248.0000,5392.0000
1,District 5 Omega,Exclusive,?,"-5280, 4528","-5264, 4544","-5264, 4512","-5296, 4512","-5296, 4544",-5280.0000,4528.0000
1,District 5 Omega,Exclusive,?,"-5280, 4592","-5264, 4608","-5264, 4576","-5296, 4576","-5296, 4608",-5280.0000,4592.0000
1,District 5 Omega,Exclusive,?,"-5280, 5328","-5264, 5312","-5264, 5344","-5296, 5344","-5296, 5312",-5280.0000,5328.0000
1,District 5 Omega,Exclusive,?,"-5280, 5392","-5264, 5376","-5264, 5408","-5296, 5408","-5296, 5376",-5280.0000,5392.0000
1,District 5 Omega,Exclusive,?,"-5312, 4528","-5296, 4544","-5296, 4512","-5328, 4512","-5328, 4544",-5312.0000,4528.0000
1,District 5 Omega,Exclusive,?,"-5312, 4560","-5296, 4576","-5296, 4544","-5328, 4544","-5328, 4576",-5312.0000,4560.0000
1,District 5 Omega,Exclusive,?,"-5312, 4592","-5296, 4608","-5296, 4576","-5328, 4576","-5328, 4608",-5312.0000,4592.0000
1,District 5 Omega,Exclusive,?,"-5312, 5328","-5296, 5312","-5296, 5344","-5328, 5344","-5328, 5312",-5312.0000,5328.0000
1,District 5 Omega,Exclusive,?,"-5312, 5360","-5296, 5344","-5296, 5376","-5328, 5376","-5328, 5344",-5312.0000,5360.0000
1,District 5 Omega,Exclusive,?,"-5312, 5392","-5296, 5376","-5296, 5408","-5328, 5408","-5328, 5376",-5312.0000,5392.0000
1,District 5 Omega,Exclusive,?,"-758, 4928","-742, 4944","-742, 4912","-774, 4912","-774, 4944",-758.0000,4928.0000
1,District 5 Omega,Exclusive,?,"-758, 4960","-742, 4976","-742, 4944","-774, 4944","-774, 4976",-758.0000,4960.0000
1,District 5 Omega,Exclusive,?,"-758, 4992","-742, 5008","-742, 4976","-774, 4976","-774, 5008",-758.0000,4992.0000
1,District 5 Omega,Exclusive,?,"-790, 4928","-774, 4944","-774, 4912","-806, 4912","-806, 4944",-790.0000,4928.0000
1,District 5 Omega,Exclusive,?,"-790, 4992","-774, 5008","-774, 4976","-806, 4976","-806, 5008",-790.0000,4992.0000
1,District 5 Omega,Exclusive,?,"-822, 4928","-806, 4944","-806, 4912","-838, 4912","-838, 4944",-822.0000,4928.0000
1,District 5 Omega,Exclusive,?,"-822, 4960","-806, 4976","-806, 4944","-838, 4944","-838, 4976",-822.0000,4960.0000
1,District 5 Omega,Exclusive,?,"-822, 4992","-806, 5008","-806, 4976","-838, 4976","-838, 5008",-822.0000,4992.0000
1,District 1 Alpha,Premium,?,"1104, 1520","1120, 1504","1088, 1504","1088, 1536","1120, 1536",1104.0000,1520.0000
1,District 1 Alpha,Premium,?,"1104, -1520","1120, -1504","1088, -1504","1088, -1536","1120, -1536",1104.0000,-1520.0000
1,District 1 Alpha,Premium,?,"-1104, 1520","-1120, 1504","-1088, 1504","-1088, 1536","-1120, 1536",-1104.0000,1520.0000
1,District 1 Alpha,Premium,?,"-1104, -1520","-1120, -1504","-1088, -1504","-1088, -1536","-1120, -1536",-1104.0000,-1520.0000
1,District 1 Alpha,Premium,?,"1104, 160","1120, 144","1088, 144","1088, 176","1120, 176",1104.0000,160.0000
1,District 1 Alpha,Premium,?,"1104, -160","1120, -144","1088, -144","1088, -176","1120, -176",1104.0000,-160.0000
1,District 1 Alpha,Premium,?,"-1104, 160","-1120, 144","-1088, 144","-1088, 176","-1120, 176",-1104.0000,160.0000
1,District 1 Alpha,Premium,?,"-1104, -160","-1120, -144","-1088, -144","-1088, -176","-1120, -176",-1104.0000,-160.0000
1,District 1 Alpha,Premium,?,"1136, 1520","1152, 1504","1120, 1504","1120, 1536","1152, 1536",1136.0000,1520.0000
1,District 1 Alpha,Premium,?,"1136, -1520","1152, -1504","1120, -1504","1120, -1536","1152, -1536",1136.0000,-1520.0000
1,District 1 Alpha,Premium,?,"-1136, 1520","-1152, 1504","-1120, 1504","-1120, 1536","-1152, 1536",-1136.0000,1520.0000
1,District 1 Alpha,Premium,?,"-1136, -1520","-1152, -1504","-1120, -1504","-1120, -1536","-1152, -1536",-1136.0000,-1520.0000
1,District 1 Alpha,Premium,?,"1136, 160","1152, 144","1120, 144","1120, 176","1152, 176",1136.0000,160.0000
1,District 1 Alpha,Premium,?,"1136, -160","1152, -144","1120, -144","1120, -176","1152, -176",1136.0000,-160.0000
1,District 1 Alpha,Premium,?,"-1136, 160","-1152, 144","-1120, 144","-1120, 176","-1152, 176",-1136.0000,160.0000
1,District 1 Alpha,Premium,?,"-1136, -160","-1152, -144","-1120, -144","-1120, -176","-1152, -176",-1136.0000,-160.0000
1,District 1 Alpha,Premium,?,"1744, 228","1728, 212","1760, 212","1760, 244","1728, 244",1744.0000,228.0000
1,District 1 Alpha,Premium,?,"1744, -228","1728, -212","1760, -212","1760, -244","1728, -244",1744.0000,-228.0000
1,District 1 Alpha,Premium,?,"-1744, 228","-1728, 212","-1760, 212","-1760, 244","-1728, 244",-1744.0000,228.0000
1,District 1 Alpha,Premium,?,"-1744, -228","-1728, -212","-1760, -212","-1760, -244","-1728, -244",-1744.0000,-228.0000
1,District 1 Alpha,Premium,?,"1776, 228","1760, 212","1792, 212","1792, 244","1760, 244",1776.0000,228.0000
1,District 1 Alpha,Premium,?,"1776, -228","1760, -212","1792, -212","1792, -244","1760, -244",1776.0000,-228.0000
1,District 1 Alpha,Premium,?,"-1776, 228","-1760, 212","-1792, 212","-1792, 244","-1760, 244",-1776.0000,228.0000
1,District 1 Alpha,Premium,?,"-1776, -228","-1760, -212","-1792, -212","-1792, -244","-1760, -244",-1776.0000,-228.0000
1,District 1 Alpha,Premium,?,"2032, 562","2048, 546","2016, 546","2016, 578","2048, 578",2032.0000,562.0000
1,District 1 Alpha,Premium,?,"2032, -562","2048, -546","2016, -546","2016, -578","2048, -578",2032.0000,-562.0000
1,District 1 Alpha,Premium,?,"-2032, 562","-2048, 546","-2016, 546","-2016, 578","-2048, 578",-2032.0000,562.0000
1,District 1 Alpha,Premium,?,"-2032, -562","-2048, -546","-2016, -546","-2016, -578","-2048, -578",-2032.0000,-562.0000
1,District 1 Alpha,Premium,?,"2064, 562","2080, 546","2048, 546","2048, 578","2080, 578",2064.0000,562.0000
1,District 1 Alpha,Premium,?,"2064, -562","2080, -546","2048, -546","2048, -578","2080, -578",2064.0000,-562.0000
1,District 1 Alpha,Premium,?,"-2064, 562","-2080, 546","-2048, 546","-2048, 578","-2080, 578",-2064.0000,562.0000
1,District 1 Alpha,Premium,?,"-2064, -562","-2080, -546","-2048, -546","-2048, -578","-2080, -578",-2064.0000,-562.0000
1,District 1 Alpha,Premium,?,"2384, 784","2400, 768","2368, 768","2368, 800","2400, 800",2384.0000,784.0000
1,District 1 Alpha,Premium,?,"2384, -784","2400, -768","2368, -768","2368, -800","2400, -800",2384.0000,-784.0000
1,District 1 Alpha,Premium,?,"-2384, 784","-2400, 768","-2368, 768","-2368, 800","-2400, 800",-2384.0000,784.0000
1,District 1 Alpha,Premium,?,"-2384, -784","-2400, -768","-2368, -768","-2368, -800","-2400, -800",-2384.0000,-784.0000
1,District 1 Alpha,Premium,?,"2416, 784","2432, 768","2400, 768","2400, 800","2432, 800",2416.0000,784.0000
1,District 1 Alpha,Premium,?,"2416, -784","2432, -768","2400, -768","2400, -800","2432, -800",2416.0000,-784.0000
1,District 1 Alpha,Premium,?,"-2416, 784","-2432, 768","-2400, 768","-2400, 800","-2432, 800",-2416.0000,784.0000
1,District 1 Alpha,Premium,?,"-2416, -784","-2432, -768","-2400, -768","-2400, -800","-2432, -800",-2416.0000,-784.0000
1,District 1 Alpha,Premium,?,"464, 974","448, 958","480, 958","480, 990","448, 990",464.0000,974.0000
1,District 1 Alpha,Premium,?,"464, -974","448, -958","480, -958","480, -990","448, -990",464.0000,-974.0000
1,District 1 Alpha,Premium,?,"-464, 974","-448, 958","-480, 958","-480, 990","-448, 990",-464.0000,974.0000
1,District 1 Alpha,Premium,?,"-464, -974","-448, -958","-480, -958","-480, -990","-448, -990",-464.0000,-974.0000
1,District 1 Alpha,Premium,?,"496, 974","480, 958","512, 958","512, 990","480, 990",496.0000,974.0000
1,District 1 Alpha,Premium,?,"496, -974","480, -958","512, -958","512, -990","480, -990",496.0000,-974.0000
1,District 1 Alpha,Premium,?,"-496, 974","-480, 958","-512, 958","-512, 990","-480, 990",-496.0000,974.0000
1,District 1 Alpha,Premium,?,"-496, -974","-480, -958","-512, -958","-512, -990","-480, -990",-496.0000,-974.0000
1,District 1 Alpha,Premium,?,"576, 2428","592, 2412","560, 2412","560, 2444","592, 2444",576.0000,2428.0000
1,District 1 Alpha,Premium,?,"576, -2428","592, -2412","560, -2412","560, -2444","592, -2444",576.0000,-2428.0000
1,District 1 Alpha,Premium,?,"-576, 2428","-592, 2412","-560, 2412","-560, 2444","-592, 2444",-576.0000,2428.0000
1,District 1 Alpha,Premium,?,"-576, -2428","-592, -2412","-560, -2412","-560, -2444","-592, -2444",-576.0000,-2428.0000
1,District 1 Alpha,Premium,?,"608, 2428","624, 2412","592, 2412","592, 2444","624, 2444",608.0000,2428.0000
1,District 1 Alpha,Premium,?,"608, -2428","624, -2412","592, -2412","592, -2444","624, -2444",608.0000,-2428.0000
1,District 1 Alpha,Premium,?,"-608, 2428","-624, 2412","-592, 2412","-592, 2444","-624, 2444",-608.0000,2428.0000
1,District 1 Alpha,Premium,?,"-608, -2428","-624, -2412","-592, -2412","-592, -2444","-624, -2444",-608.0000,-2428.0000
1,District 2 Beta,Premium,?,"1024, -3268","1008, -3284","1040, -3284","1040, -3252","1008, -3252",1024.0000,-3268.0000
1,District 2 Beta,Premium,?,"1104, -4732","1120, -4748","1088, -4748","1088, -4716","1120, -4716",1104.0000,-4732.0000
1,District 2 Beta,Premium,?,"1104, -5188","1120, -5172","1088, -5172","1088, -5204","1120, -5204",1104.0000,-5188.0000
1,District 2 Beta,Premium,?,"1136, -4732","1152, -4748","1120, -4748","1120, -4716","1152, -4716",1136.0000,-4732.0000
